team_1,team_2,team_1_goals,team_2_goals,is_team_1_home,is_neutral,outcome,team_1_outcome,team_2_outcome,days,year,tournament.Friendly,tournament.African.Cup.of.Nations.Qualifiers,tournament.Euro.Qualifiers,tournament.Oceania.Nations.Cup,tournament.Copa.America,tournament.Confederations.Cup,tournament.Asian.Cup.Qualifiers,tournament.African.Cup.of.Nations,tournament.Gold.Cup,tournament.World.Cup.Qualifiers,tournament.Euro,tournament.Asian.Cup,tournament.World.Cup,team_1_index,team_2_index,team_1_rolling_2_outcome,team_1_rolling_2_goals,team_1_rolling_2_opponentgoals,team_2_rolling_2_outcome,team_2_rolling_2_goals,team_2_rolling_2_opponentgoals,diff_rolling_2_outcome,diff_rolling_2_goals,diff_rolling_2_opponentgoals,team_1_rolling_5_outcome,team_1_rolling_5_goals,team_1_rolling_5_opponentgoals,team_2_rolling_5_outcome,team_2_rolling_5_goals,team_2_rolling_5_opponentgoals,diff_rolling_5_outcome,diff_rolling_5_goals,diff_rolling_5_opponentgoals,team_1_rolling_10_outcome,team_1_rolling_10_goals,team_1_rolling_10_opponentgoals,team_2_rolling_10_outcome,team_2_rolling_10_goals,team_2_rolling_10_opponentgoals,diff_rolling_10_outcome,diff_rolling_10_goals,diff_rolling_10_opponentgoals,team_1_rolling_20_outcome,team_1_rolling_20_goals,team_1_rolling_20_opponentgoals,team_2_rolling_20_outcome,team_2_rolling_20_goals,team_2_rolling_20_opponentgoals,diff_rolling_20_outcome,diff_rolling_20_goals,diff_rolling_20_opponentgoals,team_1_rolling_50_outcome,team_1_rolling_50_goals,team_1_rolling_50_opponentgoals,team_2_rolling_50_outcome,team_2_rolling_50_goals,team_2_rolling_50_opponentgoals,diff_rolling_50_outcome,diff_rolling_50_goals,diff_rolling_50_opponentgoals
India,Lebanon,2,2,1,0,draw,0,-0,3394,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,103,157,-2,2,6,1,5,2,-3,-3,4,-5,3,19,1,9,6,-6,-6,13,-9,6,33,-1,13,15,-8,-7,18,-11,14,55,0,29,31,-11,-15,24,0,0,0,-1,81,69,1,-81,-69
Bhutan,Tibet,3,0,0,1,win,1,-1,3397,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,166,229,-2,0,8,-2,0,13,0,0,-5,-5,0,24,-5,2,24,0,-2,0,-5,11,29,0,0,0,-5,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,Namibia,1,0,1,0,win,1,-1,3397,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,64,11,0,5,1,0,3,4,0,2,-3,3,14,4,2,7,6,1,7,-2,5,21,9,-1,12,14,6,9,-5,13,48,15,-5,20,30,18,28,-15,8,81,57,-17,50,91,25,31,-34
Indonesia,Syria,1,4,1,0,lose,-1,1,3404,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,154,65,-2,1,3,2,5,1,-4,-4,2,-1,5,6,2,10,4,-3,-5,2,0,14,14,0,14,14,0,0,0,-3,22,34,-2,29,31,-1,-7,3,0,0,0,0,79,67,0,-79,-67
Saudi Arabia,Estonia,2,0,1,0,win,1,-1,3404,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,64,46,2,6,0,-2,0,4,4,6,-4,3,11,4,-2,3,8,5,8,-4,5,20,8,-7,3,19,12,17,-11,13,46,15,-12,10,36,25,36,-21,9,81,56,-19,40,80,28,41,-24
Singapore,Tajikistan,2,0,1,0,win,1,-1,3404,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,109,148,0,5,3,1,6,1,-1,-1,2,-2,7,9,-1,10,10,-1,-3,-1,-2,16,17,-2,18,19,0,-2,-2,-1,25,23,-1,28,31,0,-3,-8,-4,62,68,0,0,0,-4,62,68
Yemen,Thailand,1,1,1,0,draw,0,-0,3404,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,162,25,0,3,2,2,13,2,-2,-10,0,1,9,9,2,16,7,-1,-7,2,-3,10,15,3,22,12,-6,-12,3,-5,24,34,1,40,32,-6,-16,2,0,0,0,1,87,74,-1,-87,-74
Hong Kong,Turkmenistan,0,0,1,0,draw,0,-0,3405,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,107,165,2,11,3,2,5,1,0,6,2,3,15,7,-1,6,9,4,9,-2,1,18,13,-5,9,17,6,9,-4,1,34,31,-5,23,34,6,11,-3,-4,67,78,0,0,0,-4,67,78
St. Martin,British Virgin Islands,0,1,1,0,lose,-1,1,3406,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,209,110,0,2,6,0,2,10,0,0,-4,0,0,0,-3,3,17,3,-3,-17,0,0,0,-2,12,24,2,-12,-24,0,0,0,-7,25,50,7,-25,-50,0,0,0,0,0,0,0,0,0
French Guyana,Guadeloupe,2,3,1,0,lose,-1,1,3409,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,211,212,0,2,2,0,2,2,0,0,0,-2,5,7,0,5,5,-2,0,2,0,0,0,1,11,11,-1,-11,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,England,0,1,1,0,lose,-1,1,3411,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,36,84,0,4,5,0,4,2,0,0,3,-1,5,8,1,11,4,-2,-6,4,-3,7,12,2,18,6,-5,-11,6,-4,21,27,6,34,11,-10,-13,16,-6,66,76,19,95,41,-25,-29,35
Djibouti,Somalia,1,0,1,0,win,1,-1,3411,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,183,225,-2,1,4,-2,0,7,0,1,-3,-4,4,23,0,0,0,-4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,Morocco,2,2,1,0,draw,0,-0,3411,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,95,49,2,8,0,0,2,2,2,6,-2,2,9,1,2,6,3,0,3,-2,5,14,2,2,14,7,3,0,-5,12,34,7,5,24,12,7,10,-5,26,80,23,17,69,27,9,11,-4
Qatar,Georgia,1,2,1,0,lose,-1,1,3411,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,68,54,2,6,0,0,2,2,2,4,-2,2,11,5,0,4,4,2,7,1,2,15,10,-1,9,9,3,6,1,7,34,16,-4,24,26,11,10,-10,5,80,54,-13,59,82,18,21,-28
Albania,Belarus,2,4,1,0,lose,-1,1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,106,52,0,1,1,-2,1,3,2,0,-2,1,7,2,-3,4,8,4,3,-6,0,10,5,-5,10,17,5,0,-12,-1,23,19,-5,25,33,4,-2,-14,-7,58,69,-5,71,82,-2,-13,-13
Andorra,Estonia,0,2,1,0,lose,-1,1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,82,46,-2,0,9,-2,0,3,0,0,6,-5,1,17,-4,1,9,-1,0,8,-9,2,34,-7,3,20,-2,-1,14,-17,4,65,-13,8,36,-4,-4,29,-41,15,146,-20,40,82,-21,-25,64
Angola,Ivory Coast,2,1,0,1,win,1,-1,3412,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,26,111,-2,2,5,-1,2,3,-1,0,2,0,9,6,1,10,3,-1,-1,3,3,21,9,4,20,4,-1,1,5,-1,30,24,4,34,16,-5,-4,8,5,69,53,16,92,44,-11,-23,9
Argentina,Bolivia,3,0,1,0,win,1,-1,3412,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,142,116,2,4,0,-1,0,5,3,4,-5,1,6,5,-3,2,10,4,4,-5,6,22,8,-3,6,14,9,16,-6,8,38,19,-8,19,34,16,19,-15,18,94,57,-20,48,97,38,46,-40
Australia,Nigeria,1,0,0,1,win,1,-1,3412,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,74,114,-1,1,2,1,4,2,-2,-3,0,-1,7,6,1,8,5,-2,-1,1,-1,15,12,4,14,9,-5,1,3,0,29,23,9,32,18,-9,-3,5,10,103,54,19,78,45,-9,25,9
Benin,United Arab Emirates,1,0,0,1,win,1,-1,3412,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,6,69,1,4,2,0,5,1,1,-1,1,2,9,4,1,8,3,1,1,1,-1,13,11,1,13,10,-2,0,1,-7,20,33,-1,27,28,-6,-7,5,-15,53,90,-1,65,69,-14,-12,21
Bulgaria,Romania,1,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,59,50,1,4,1,2,3,0,-1,1,1,0,6,5,3,9,4,-3,-3,1,1,11,9,7,18,5,-6,-7,4,6,32,19,11,34,12,-5,-2,7,9,73,55,18,88,40,-9,-15,15
Colombia,Venezuela,1,0,1,0,win,1,-1,3412,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,126,124,0,0,0,0,1,2,0,-1,-2,2,4,2,1,6,6,1,-2,-4,3,14,12,1,13,14,2,1,-2,6,28,23,5,30,25,1,-2,-2,8,70,54,-7,61,69,15,9,-15
Comoros,Madagascar,0,4,1,0,lose,-1,1,3412,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,222,120,0,0,0,1,6,2,-1,-6,-2,0,0,0,-1,8,11,1,-8,-11,0,0,0,-3,13,22,3,-13,-22,0,0,0,-8,19,43,8,-19,-43,0,0,0,0,0,0,0,0,0
Czech Republic,Slovakia,3,1,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,39,44,2,4,0,0,7,3,2,-3,-3,3,8,1,-2,11,11,5,-3,-10,4,14,5,-2,19,18,6,-5,-13,8,36,13,0,42,36,8,-6,-23,21,105,43,3,87,65,18,18,-22
Fiji,New Caledonia,3,3,1,0,draw,0,-0,3412,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,76,194,0,2,3,0,5,5,0,-3,-2,-1,4,7,1,21,7,-2,-17,0,-1,10,16,-1,23,21,0,-13,-5,3,63,32,0,0,0,3,63,32,0,0,0,0,0,0,0,0,0
Finland,Azerbaijan,2,1,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,53,21,0,0,0,-2,1,8,2,-1,-8,1,2,1,-1,6,12,2,-4,-11,2,7,4,-2,9,21,4,-2,-17,-1,15,17,-5,12,36,4,3,-19,-2,62,57,-20,33,94,18,29,-37
Germany,Cyprus,4,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,55,38,-1,0,3,1,4,2,-2,-4,1,2,7,5,4,11,3,-2,-4,2,5,20,9,2,19,13,3,1,-4,11,50,15,0,29,32,11,21,-17,24,125,54,-10,61,99,34,64,-45
Greece,Malta,5,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,61,48,2,4,2,-2,2,5,4,2,-3,2,10,8,-4,4,11,6,6,-3,1,14,14,-7,6,19,8,8,-5,3,25,23,-12,14,42,15,11,-19,10,56,48,-33,33,129,43,23,-81
Guatemala,Honduras,0,1,0,1,lose,-1,1,3412,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,105,155,0,4,4,2,3,1,-2,1,3,0,6,8,0,4,5,0,2,3,-3,8,13,1,17,12,-4,-9,1,-7,22,35,4,34,24,-11,-12,11,-6,61,77,5,73,57,-11,-12,20
Guinea-Bissau,Sierra Leone,0,0,1,0,draw,0,-0,3412,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,185,192,-2,0,3,0,1,2,-2,-1,1,-4,1,8,-3,2,12,-1,-1,-4,0,0,0,-1,7,14,1,-7,-14,0,0,0,-1,17,22,1,-17,-22,0,0,0,0,0,0,0,0,0
Israel,Russia,2,1,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,96,90,0,2,2,0,2,4,0,0,-2,-1,5,7,1,7,6,-2,-2,1,0,15,13,4,18,10,-4,-3,3,2,29,23,6,28,14,-4,1,9,7,74,64,7,79,59,0,-5,5
Latvia,Liechtenstein,4,1,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,86,87,0,5,5,0,3,3,0,2,2,-1,7,9,-3,4,12,2,3,-3,-4,11,15,-5,7,25,1,4,-10,-10,17,30,-13,15,47,3,2,-17,-10,53,72,-33,33,114,23,20,-42
Lithuania,Ukraine,2,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,0,2,3,0,6,3,0,-4,0,-1,5,9,0,10,7,-1,-5,2,-2,11,15,2,16,10,-4,-5,5,-4,20,27,5,36,21,-9,-16,6,-17,47,77,8,68,45,-25,-21,32
Macedonia,Croatia,2,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,62,94,1,4,1,2,4,0,-1,0,1,-1,5,6,5,17,3,-6,-12,3,-1,10,10,9,26,8,-10,-16,2,-2,18,28,9,42,16,-11,-24,12,-7,58,70,20,93,45,-27,-35,25
Moldova,Hungary,3,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,98,40,1,4,3,2,3,0,-1,1,3,2,7,5,3,7,4,-1,0,1,-2,9,17,2,11,12,-4,-2,5,-6,18,31,0,25,28,-6,-7,3,-16,39,88,-5,68,70,-11,-29,18
Netherlands,Luxembourg,1,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,88,97,0,2,1,0,1,2,0,1,-1,1,6,3,-2,1,8,3,5,-5,5,16,5,-5,4,19,10,12,-14,10,31,10,-13,4,39,23,27,-29,22,85,30,-41,16,135,63,69,-105
Northern Ireland,Denmark,2,1,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,89,83,-1,2,3,0,4,4,-1,-2,-1,0,7,6,0,8,8,0,-1,-2,3,15,9,1,15,14,2,0,-5,2,24,22,6,33,21,-4,-9,1,-10,41,67,14,84,53,-24,-43,14
Norway,Turkey,1,2,1,0,lose,-1,1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,42,57,1,4,2,-1,1,2,2,3,0,4,11,3,-1,6,6,5,5,-3,3,20,10,-2,14,13,5,6,-3,0,31,25,3,30,19,-3,1,6,8,73,54,9,82,56,-1,-9,-2
Paraguay,Ecuador,5,1,1,0,win,1,-1,3412,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,136,131,1,1,0,-2,0,6,3,1,-6,-1,4,5,-1,7,9,0,-3,-4,-1,12,13,-4,13,18,3,-1,-5,-3,20,23,-9,23,37,6,-3,-14,1,57,56,-7,62,73,8,-5,-17
Poland,Belgium,2,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,34,125,0,3,2,1,3,0,-1,0,2,0,7,6,1,8,6,-1,-1,0,2,18,10,-2,12,15,4,6,-5,5,35,21,0,30,24,5,5,-3,14,92,57,2,69,66,12,23,-9
Portugal,Armenia,1,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,43,33,2,4,1,-1,0,3,3,4,-2,2,8,5,-1,3,7,3,5,-2,5,18,8,0,7,10,5,11,-2,5,32,20,-6,12,25,11,20,-5,24,104,36,-16,36,77,40,68,-41
Scotland,Italy,1,2,1,0,lose,-1,1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,92,85,0,3,3,2,4,0,-2,-1,3,3,8,4,2,7,4,1,1,0,4,13,9,6,17,7,-2,-4,2,7,32,19,9,31,15,-2,1,4,3,60,61,23,78,38,-20,-18,23
Senegal,Mali,3,2,0,1,win,1,-1,3412,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,4,18,2,8,2,2,5,2,0,3,0,3,12,5,4,12,2,-1,0,3,5,21,8,7,18,4,-2,3,4,5,32,18,8,33,15,-3,-1,3,16,83,45,18,76,40,-2,7,5
South Africa,USA,0,1,1,0,lose,-1,1,3412,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,78,101,-1,0,2,0,3,4,-1,-3,-2,-3,2,7,-3,4,9,0,-2,-2,-2,10,9,0,15,16,-2,-5,-7,-5,19,24,4,30,24,-9,-11,0,-2,59,65,17,81,45,-19,-22,20
Spain,Sweden,3,0,1,0,win,1,-1,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,73,45,1,3,1,1,4,1,0,-1,0,3,9,4,3,7,2,0,2,2,8,17,5,3,17,7,5,0,-2,9,34,16,2,28,21,7,6,-5,27,92,32,11,86,45,16,6,-13
Tunisia,Namibia,2,0,1,0,win,1,-1,3412,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,80,11,0,3,3,-2,0,3,2,3,0,2,10,4,0,6,7,2,4,-3,5,17,5,-3,11,15,8,6,-10,2,26,17,-7,18,30,9,8,-13,14,82,49,-18,49,91,32,33,-42
Vanuatu,New Zealand,1,2,1,0,lose,-1,1,3412,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,195,75,0,5,5,1,4,2,-1,1,3,-1,10,12,-2,4,15,1,6,-3,0,25,15,-4,9,24,4,16,-9,-5,32,40,-4,29,39,-1,3,1,0,0,0,-8,86,79,8,-86,-79
Wales,Ireland,2,2,1,0,draw,0,-0,3412,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,58,56,0,3,4,0,1,1,0,2,3,1,9,8,0,7,4,1,2,4,1,14,11,3,13,7,-2,1,4,1,27,23,1,25,20,0,2,3,0,61,54,15,63,39,-15,-2,15
Ghana,Togo,2,0,1,0,win,1,-1,3413,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,118,35,0,2,5,0,3,3,0,-1,2,-1,4,8,1,8,8,-2,-4,0,3,15,11,1,13,13,2,2,-2,4,29,23,-5,18,29,9,11,-6,5,70,50,0,57,61,5,13,-11
Jamaica,El Salvador,3,0,1,0,win,1,-1,3413,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,127,104,0,3,8,0,2,2,0,1,6,-3,4,14,-1,5,11,-2,-1,3,-4,8,20,-4,7,18,0,1,2,-7,20,47,-12,8,38,5,12,9,-8,55,80,-22,30,87,14,25,-7
Peru,Brazil,1,1,1,0,draw,0,-0,3413,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,129,72,-1,0,2,1,5,0,-2,-5,2,0,5,5,4,14,3,-4,-9,2,-2,10,15,8,29,6,-10,-19,9,-3,22,31,12,44,13,-15,-22,18,-6,61,73,26,117,36,-32,-56,37
St. Kitts and Nevis,Antigua and Barbuda,3,0,1,0,win,1,-1,3413,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,141,191,0,6,9,1,2,1,-1,4,8,-3,7,22,-2,4,10,-1,3,12,-4,13,29,-1,13,19,-3,0,10,-1,40,39,-3,25,36,2,15,3,0,0,0,0,0,0,0,0,0
Swaziland,Malawi,0,3,1,0,lose,-1,1,3413,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,-1,0,3,-2,2,5,1,-2,-2,-3,0,6,-3,5,9,0,-5,-3,-5,1,11,0,13,12,-5,-12,-1,-6,15,33,-3,26,37,-3,-11,-4,-12,46,86,-10,57,81,-2,-11,5
Syria,Indonesia,7,0,1,0,win,1,-1,3413,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,65,154,2,6,2,-2,1,5,4,5,-3,3,13,4,-3,4,9,6,9,-5,2,17,13,0,14,15,2,3,-2,0,33,29,-3,23,35,3,10,-6,2,82,66,0,0,0,2,82,66
Tajikistan,Singapore,1,1,1,0,draw,0,-0,3413,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,148,109,0,5,2,2,6,0,-2,-1,2,-1,9,7,0,8,7,-1,1,0,-2,18,18,-1,18,17,-1,0,1,-3,27,33,-1,25,22,-2,2,11,0,0,0,-4,62,68,4,-62,-68
Thailand,Yemen,1,0,1,0,win,1,-1,3413,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,25,162,1,8,2,-1,1,3,2,7,-1,1,15,8,2,10,5,-1,5,3,2,22,13,-2,11,15,4,11,-2,2,41,31,-4,24,33,6,17,-2,0,86,74,0,0,0,0,86,74
Turkmenistan,Hong Kong,3,0,1,0,win,1,-1,3413,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,165,107,1,4,1,1,8,1,0,-4,0,0,6,4,2,13,7,-2,-7,-3,-4,9,16,1,18,13,-5,-9,3,-6,21,34,2,34,29,-8,-13,5,0,0,0,-4,66,77,4,-66,-77
Uruguay,Chile,2,2,1,0,draw,0,-0,3413,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,145,140,0,5,1,0,2,2,0,3,-1,-1,8,6,-1,6,10,0,2,-4,1,15,11,-1,10,17,2,5,-6,5,31,17,1,22,27,4,9,-10,6,66,61,1,55,60,5,11,1
Algeria,Mali,3,2,0,1,win,1,-1,3415,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,22,18,-2,1,4,0,4,3,-2,-3,1,-4,6,12,3,14,5,-7,-8,7,-2,12,15,6,20,7,-8,-8,8,-3,22,29,7,33,16,-10,-11,13,-3,57,61,18,78,40,-21,-21,21
Angola,Guinea,0,3,0,1,lose,-1,1,3415,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,26,119,0,3,3,0,5,3,0,-2,0,1,10,6,1,10,6,0,0,0,3,21,10,0,13,9,3,8,1,0,30,23,2,29,22,-2,1,1,6,71,54,6,71,53,0,0,1
Colombia,Argentina,2,1,1,0,win,1,-1,3415,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,126,142,1,1,0,2,5,0,-1,-4,0,2,4,2,3,9,2,-1,-5,0,3,11,12,6,21,7,-3,-10,5,7,28,22,8,35,19,-1,-7,3,10,70,52,20,97,56,-10,-27,-4
South Africa,Canada,2,0,1,0,win,1,-1,3415,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,78,139,-2,0,3,0,2,2,-2,-2,1,-4,1,7,1,8,4,-5,-7,3,-4,9,10,1,16,10,-5,-7,0,-5,17,21,0,25,20,-5,-8,1,-2,58,64,-6,60,70,4,-2,-6
Switzerland,Nigeria,0,1,1,0,lose,-1,1,3415,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,99,114,0,3,2,-1,2,3,1,1,-1,1,10,8,1,7,4,0,3,4,-1,16,17,2,12,10,-3,4,7,4,32,21,7,31,19,-3,1,2,8,75,57,18,78,46,-10,-3,11
Venezuela,Bolivia,5,3,1,0,win,1,-1,3415,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,124,116,-2,0,3,-1,0,3,-1,0,0,0,5,6,-4,0,11,4,5,-5,0,11,13,-5,5,17,5,6,-4,3,29,26,-8,19,36,11,10,-10,-8,60,69,-20,48,99,12,12,-30
Andorra,Russia,0,1,1,0,lose,-1,1,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,82,90,-2,0,5,0,3,3,-2,-3,2,-5,1,15,0,8,8,-5,-7,7,-9,1,32,2,17,12,-11,-16,20,-18,4,67,5,28,15,-23,-24,52,-41,15,147,7,80,60,-48,-65,87
Armenia,Kazakhstan,0,1,1,0,lose,-1,1,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,33,181,-2,0,4,-2,2,5,0,-2,-1,-2,2,7,-3,6,10,1,-4,-3,-1,6,10,-2,12,15,1,-6,-5,-6,11,24,-3,21,25,-3,-10,-1,-17,36,78,-19,56,80,2,-20,-2
Austria,Tunisia,0,0,1,0,draw,0,-0,3416,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,36,80,0,3,3,2,3,0,-2,0,3,-2,4,8,2,8,4,-4,-4,4,-4,6,12,6,19,5,-10,-13,7,-4,21,27,2,26,17,-6,-5,10,-6,66,72,14,82,48,-20,-16,24
Azerbaijan,Belgium,0,1,1,0,lose,-1,1,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,21,125,-2,2,8,0,3,2,-2,-1,6,-2,6,13,1,8,6,-3,-2,7,-2,10,22,-4,9,17,2,1,5,-6,13,38,-2,22,26,-4,-9,12,-20,34,93,1,67,66,-21,-33,27
Belarus,Netherlands,2,1,1,0,win,1,-1,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,52,88,0,5,4,2,3,0,-2,2,4,-3,6,9,3,6,1,-6,0,8,-3,13,17,5,13,4,-8,0,13,-5,28,35,10,31,10,-15,-3,25,-5,71,83,22,82,30,-27,-11,53
Brazil,Uruguay,2,1,1,0,win,1,-1,3416,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,72,145,1,6,1,-1,2,3,2,4,-2,3,13,4,-1,8,6,4,5,-2,7,27,7,0,15,12,7,12,-5,11,42,14,4,31,19,7,11,-5,26,116,35,5,66,63,21,50,-28
Chile,Paraguay,0,3,1,0,lose,-1,1,3416,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,140,136,1,4,2,2,6,1,-1,-2,1,0,7,6,0,8,5,0,-1,1,0,12,17,0,17,14,0,-5,3,1,23,28,-3,24,24,4,-1,4,1,57,62,1,60,56,0,-3,6
Cyprus,Czech Republic,0,2,1,0,lose,-1,1,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,38,39,-1,1,5,2,6,1,-3,-5,4,2,10,7,4,11,2,-2,-1,5,0,14,15,5,16,5,-5,-2,10,-2,27,35,8,37,14,-10,-10,21,-11,61,103,21,105,42,-32,-44,61
Denmark,Iceland,3,0,1,0,win,1,-1,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,83,41,0,4,3,-2,2,7,2,2,-4,0,9,6,-1,6,10,1,3,-4,-1,13,15,-5,8,23,4,5,-8,4,32,22,-8,25,41,12,7,-19,14,85,53,-19,53,99,33,32,-46
Ecuador,Peru,5,1,1,0,win,1,-1,3416,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,131,129,-2,1,10,-1,1,3,-1,0,7,-3,7,14,0,5,5,-3,2,9,-6,12,23,-1,11,14,-5,1,9,-9,24,39,-2,22,28,-7,2,11,-9,61,78,-6,60,72,-3,1,6
England,Croatia,2,3,1,0,lose,-1,1,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,84,94,0,2,2,0,3,2,0,-1,0,3,11,2,3,12,2,0,-1,0,4,19,5,7,22,7,-3,-3,-2,6,33,11,8,40,16,-2,-7,-5,21,94,38,18,90,47,3,4,-9
Equatorial Guinea,Niger,1,1,1,0,draw,0,-0,3416,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,16,7,1,1,0,-2,2,6,3,-1,-6,1,5,4,-2,5,9,3,0,-5,1,10,10,-4,7,19,5,3,-9,0,20,25,-7,16,41,7,4,-16,0,0,0,0,0,0,0,0,0
Georgia,Lithuania,0,2,1,0,lose,-1,1,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,54,31,2,4,1,0,2,2,2,2,-1,1,6,5,1,7,7,0,-1,-2,-1,10,10,-2,9,14,1,1,-4,-4,23,25,-2,22,26,-2,1,-1,-13,59,83,-15,47,74,2,12,9
Germany,Wales,0,0,1,0,draw,0,-0,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,55,58,0,4,3,1,4,3,-1,0,0,2,9,4,0,10,10,2,-1,-6,5,21,8,1,16,13,4,5,-5,11,52,15,0,27,25,11,25,-10,24,126,53,0,63,56,24,63,-3
Ghana,Benin,4,2,1,0,win,1,-1,3416,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,118,6,0,2,5,2,3,0,-2,-1,5,0,5,7,3,9,3,-3,-4,4,3,15,11,1,14,9,2,1,2,4,30,23,-6,18,30,10,12,-7,7,72,49,-13,52,82,20,20,-33
Hungary,Greece,1,2,1,0,lose,-1,1,3416,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,40,61,0,1,3,2,6,0,-2,-5,3,1,4,6,2,13,7,-1,-9,-1,0,10,15,3,19,13,-3,-9,2,0,24,29,5,30,22,-5,-6,7,-6,67,72,10,59,47,-16,8,25
